System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
01:45:05:352, 338993781892460,    0.109,    3.000,  800,   3.326,   0.362,   0.101,   1.760,   0.192,   0.053, 59,  0,   0.369,   0.040,   0.011,   0.015,   0.002,   0.000,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.327
01:45:05:461, 338993977551398,    0.218,   10.000,  800,   1.859,   0.564,   0.157,   0.560,   0.253,   0.070, 59,  0,   0.334,   0.076,   0.021,   0.032,   0.005,   0.001,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.983
01:45:05:571, 338994175390472,    0.328,    9.000,  800,   1.759,   0.758,   0.210,   0.474,   0.305,   0.085, 59,  0,   0.325,   0.112,   0.031,   0.012,   0.006,   0.002,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.148
01:45:05:681, 338994374284389,    0.438,    6.000,  800,   1.816,   0.958,   0.266,   0.540,   0.364,   0.101, 59,  0,   0.304,   0.146,   0.041,   0.006,   0.007,   0.002,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
01:45:05:800, 338994588298877,    0.557,   14.000, 3800,   2.889,   1.302,   0.362,   1.735,   0.571,   0.159, 66,  0,   0.292,   0.180,   0.050,   0.013,   0.009,   0.002,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.214
01:45:05:900, 338994768015432,    0.657,    6.000, 2500,   5.359,   1.837,   0.510,   3.856,   0.956,   0.265, 60,  0,   0.427,   0.223,   0.062,   0.014,   0.010,   0.003,  51.000,  51.000,  71.000,   0.000,   0.000,   36,   3.078
01:45:06:009, 338994965066522,    0.766,    8.000,  800,   3.921,   2.266,   0.629,   2.567,   1.237,   0.344, 61,  0,   0.293,   0.255,   0.071,   0.028,   0.013,   0.004,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.761
01:45:06:105, 338995137892778,    0.862,    8.000, 2900,   6.813,   2.920,   0.811,   4.941,   1.711,   0.475, 60,  0,   0.329,   0.287,   0.080,   0.005,   0.013,   0.004,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
01:45:06:228, 338995359213379,    0.985,    8.000, 1300,   6.916,   3.771,   1.047,   5.319,   2.365,   0.657, 60,  0,   0.270,   0.320,   0.089,   0.005,   0.014,   0.004,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:06:324, 338995531729502,    1.081,    5.000,  800,   1.698,   3.934,   1.093,   0.438,   2.407,   0.669, 59,  0,   0.285,   0.347,   0.096,   0.008,   0.015,   0.004,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:06:433, 338995728291606,    1.190,    6.000,  800,   1.561,   4.104,   1.140,   0.290,   2.439,   0.677, 59,  0,   0.297,   0.380,   0.105,   0.008,   0.016,   0.004,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:45:06:543, 338995924927723,    1.300,    7.000,  800,   1.629,   4.282,   1.189,   0.396,   2.482,   0.689, 58,  0,   0.310,   0.414,   0.115,   0.019,   0.018,   0.005,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.618
01:45:06:653, 338996123377413,    1.410,    5.000,  800,   1.971,   4.499,   1.250,   0.730,   2.562,   0.712, 58,  0,   0.307,   0.447,   0.124,   0.008,   0.019,   0.005,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:45:06:783, 338996357861021,    1.540,   15.000, 3100,   3.035,   4.895,   1.360,   1.770,   2.793,   0.776, 62,  0,   0.281,   0.484,   0.134,   0.014,   0.021,   0.006,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.265
01:45:06:872, 338996517234485,    1.629,    4.000,  800,   2.152,   5.085,   1.413,   0.862,   2.869,   0.797, 58,  0,   0.338,   0.514,   0.143,   0.017,   0.022,   0.006,  51.000,  51.000,  71.000,   0.000,   0.000,   44,   3.644
01:45:06:981, 338996713374863,    1.738,    8.000, 2000,   1.923,   5.295,   1.471,   0.665,   2.942,   0.817, 59,  0,   0.280,   0.544,   0.151,   0.011,   0.023,   0.006,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:45:07:105, 338996936225574,    1.861,    8.000, 2600,   9.434,   6.463,   1.795,   7.648,   3.889,   1.080, 60,  0,   0.284,   0.580,   0.161,   0.025,   0.026,   0.007,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.641
01:45:07:213, 338997131887707,    1.970,    5.000,  800,   1.758,   6.654,   1.848,   0.484,   3.941,   1.095, 59,  0,   0.321,   0.615,   0.171,   0.008,   0.027,   0.008,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
01:45:07:322, 338997327765676,    2.079,    7.000,  800,   1.643,   6.833,   1.898,   0.402,   3.985,   1.107, 58,  0,   0.296,   0.647,   0.180,   0.008,   0.028,   0.008,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:07:432, 338997526637341,    2.189,    5.000,  800,   1.512,   7.000,   1.944,   0.247,   4.012,   1.114, 58,  0,   0.292,   0.679,   0.189,   0.007,   0.029,   0.008,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:07:528, 338997697875130,    2.284,    5.000,  800,   2.435,   7.231,   2.009,   1.034,   4.110,   1.142, 58,  0,   0.298,   0.707,   0.196,   0.013,   0.030,   0.008,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:07:637, 338997894651268,    2.394,    5.000,  800,   2.191,   7.471,   2.075,   0.872,   4.206,   1.168, 58,  0,   0.318,   0.742,   0.206,   0.032,   0.034,   0.009,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.696
01:45:07:747, 338998092791503,    2.504,    8.000, 3700,   1.906,   7.681,   2.134,   0.613,   4.273,   1.187, 58,  0,   0.330,   0.778,   0.216,   0.008,   0.034,   0.010,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:45:07:858, 338998293042523,    2.615,    5.000,  800,   3.960,   8.121,   2.256,   2.600,   4.563,   1.267, 58,  0,   0.362,   0.819,   0.227,   0.027,   0.037,   0.010,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.540
01:45:07:967, 338998488573332,    2.724,    5.000, 3700,   2.905,   8.437,   2.344,   1.719,   4.749,   1.319, 67,  0,   0.284,   0.849,   0.236,   0.007,   0.038,   0.011,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.000
01:45:08:076, 338998683920690,    2.832,   10.000, 3800,  12.395,   9.782,   2.717,  10.601,   5.900,   1.639, 63,  0,   0.266,   0.878,   0.244,   0.010,   0.039,   0.011,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:08:198, 338998904754805,    2.955,    8.000, 1600,   2.262,  10.060,   2.794,   0.850,   6.004,   1.668, 59,  0,   0.309,   0.916,   0.255,   0.020,   0.042,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.466
01:45:08:308, 338999103253297,    3.065,    6.000, 1100,   4.613,  10.568,   2.936,   3.022,   6.337,   1.760, 59,  0,   0.370,   0.957,   0.266,   0.008,   0.043,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.000
01:45:08:418, 338999300694737,    3.175,    6.000,  800,   1.574,  10.741,   2.984,   0.345,   6.375,   1.771, 58,  0,   0.304,   0.990,   0.275,   0.008,   0.043,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:08:528, 338999499109727,    3.285,    4.000,  800,   2.198,  10.983,   3.051,   0.873,   6.471,   1.798, 58,  0,   0.369,   1.031,   0.286,   0.009,   0.044,   0.012,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:08:637, 338999694139160,    3.394,    7.000,  800,   2.329,  11.235,   3.121,   1.062,   6.586,   1.830, 58,  0,   0.337,   1.068,   0.297,   0.007,   0.045,   0.013,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:45:08:760, 338999915848206,    3.517,   10.000,  800,   2.147,  11.500,   3.194,   0.517,   6.650,   1.847, 58,  0,   0.327,   1.108,   0.308,   0.019,   0.048,   0.013,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.691
01:45:08:870, 339000113212480,    3.626,    8.000, 2600,   2.833,  11.811,   3.281,   1.427,   6.807,   1.891, 58,  0,   0.323,   1.143,   0.318,   0.034,   0.051,   0.014,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.047
01:45:08:964, 339000284499511,    3.722,    6.000,  800,   1.811,  11.983,   3.329,   0.448,   6.849,   1.903, 58,  0,   0.296,   1.171,   0.325,   0.005,   0.052,   0.014,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.000
01:45:09:087, 339000505205214,    3.844,    9.000, 3800,  10.588,  13.281,   3.689,   8.882,   7.938,   2.205, 61,  0,   0.272,   1.205,   0.335,   0.007,   0.053,   0.015,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:45:09:195, 339000700233391,    3.952,    3.000,  800,   1.822,  13.479,   3.744,   0.484,   7.991,   2.220, 58,  0,   0.292,   1.236,   0.343,   0.003,   0.053,   0.015,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:09:305, 339000896912706,    4.062,    8.000,  800,   1.740,  13.669,   3.797,   0.440,   8.039,   2.233, 58,  0,   0.321,   1.272,   0.353,   0.025,   0.056,   0.015,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.628
01:45:09:416, 339001096553372,    4.173,    6.000,  800,   1.512,  13.837,   3.843,   0.286,   8.070,   2.242, 58,  0,   0.294,   1.304,   0.362,   0.006,   0.056,   0.016,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:45:09:523, 339001290158226,    4.280,    4.000, 1200,   2.001,  14.052,   3.903,   0.764,   8.153,   2.265, 58,  0,   0.291,   1.335,   0.371,   0.006,   0.057,   0.016,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:09:633, 339001487418162,    4.390,    7.000,  800,   1.572,  14.224,   3.951,   0.343,   8.190,   2.275, 58,  0,   0.291,   1.367,   0.380,   0.004,   0.057,   0.016,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:09:741, 339001681818689,    4.498,    6.000,  800,   1.532,  14.389,   3.997,   0.280,   8.220,   2.283, 58,  0,   0.296,   1.399,   0.389,   0.012,   0.059,   0.016,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:09:850, 339001878789221,    4.607,    9.000, 3800,   3.025,  14.721,   4.089,   1.684,   8.405,   2.335, 58,  0,   0.351,   1.438,   0.399,   0.049,   0.064,   0.018,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   1.185
01:45:09:960, 339002075839966,    4.717,    4.000,  800,   1.854,  14.924,   4.145,   0.616,   8.472,   2.353, 58,  0,   0.293,   1.470,   0.408,   0.006,   0.065,   0.018,  51.000,  51.000,  71.000,   0.000,   0.000,   10,   0.000
01:45:10:069, 339002271861190,    4.826,   11.000, 3700,  11.802,  16.209,   4.502,  10.218,   9.585,   2.663, 66,  0,   0.282,   1.500,   0.417,   0.006,   0.065,   0.018,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:10:178, 339002468551749,    4.935,    3.000,  800,   2.026,  16.430,   4.564,   0.489,   9.638,   2.677, 58,  0,   0.300,   1.533,   0.426,   0.007,   0.066,   0.018,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:10:286, 339002662937422,    5.043,   11.000, 3600,   3.284,  16.785,   4.662,   1.870,   9.840,   2.733, 64,  0,   0.242,   1.559,   0.433,   0.011,   0.067,   0.019,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:10:395, 339002858973259,    5.152,    5.000,  800,   3.305,  17.145,   4.762,   1.738,  10.030,   2.786, 58,  0,   0.333,   1.596,   0.443,   0.025,   0.070,   0.019,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.652
01:45:10:505, 339003056482474,    5.261,    3.000,  800,   1.565,  17.317,   4.810,   0.323,  10.065,   2.796, 58,  0,   0.291,   1.628,   0.452,   0.007,   0.071,   0.020,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   0.000
01:45:10:613, 339003252184309,    5.370,    5.000,  800,   1.621,  17.493,   4.859,   0.377,  10.106,   2.807, 58,  0,   0.292,   1.659,   0.461,   0.006,   0.071,   0.020,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:10:722, 339003447546391,    5.479,    5.000,  800,   1.508,  17.657,   4.905,   0.278,  10.136,   2.816, 57,  0,   0.292,   1.691,   0.470,   0.006,   0.072,   0.020,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:10:831, 339003643748305,    5.588,   12.000, 3700,   3.176,  18.003,   5.001,   1.856,  10.339,   2.872, 58,  0,   0.344,   1.729,   0.480,   0.044,   0.077,   0.021,  51.000,  51.000,  71.000,   0.000,   0.000,    7,   0.837
01:45:10:939, 339003839568436,    5.697,    4.000,  800,   2.134,  18.235,   5.065,   0.810,  10.427,   2.896, 58,  0,   0.349,   1.767,   0.491,   0.029,   0.080,   0.022,  51.000,  51.000,  71.000,   0.000,   0.000,    8,   1.054
01:45:11:050, 339004036975141,    5.806,   12.000, 3700,  10.822,  19.422,   5.395,   9.597,  11.479,   3.189, 75,  0,   0.196,   1.788,   0.497,   0.008,   0.081,   0.022,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
01:45:11:159, 339004234487947,    5.916,    8.000, 3000,   8.646,  20.370,   5.658,   7.227,  12.272,   3.409, 60,  0,   0.231,   1.813,   0.504,   0.006,   0.082,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:11:269, 339004432463031,    6.026,    8.000, 1200,   1.864,  20.575,   5.715,   0.559,  12.334,   3.426, 59,  0,   0.296,   1.846,   0.513,   0.008,   0.082,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:11:377, 339004627418493,    6.134,    5.000,  800,   1.671,  20.756,   5.766,   0.380,  12.375,   3.437, 58,  0,   0.317,   1.880,   0.522,   0.005,   0.083,   0.023,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:11:486, 339004822701651,    6.243,    7.000,  800,   1.595,  20.929,   5.814,   0.329,  12.411,   3.447, 57,  0,   0.322,   1.915,   0.532,   0.025,   0.086,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.583
01:45:11:596, 339005021182985,    6.353,    6.000,  800,   2.286,  21.182,   5.884,   0.966,  12.517,   3.477, 58,  0,   0.293,   1.948,   0.541,   0.012,   0.087,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,   12,   0.000
01:45:11:704, 339005216068869,    6.461,    5.000,  800,   1.708,  21.366,   5.935,   0.321,  12.552,   3.487, 57,  0,   0.303,   1.980,   0.550,   0.007,   0.088,   0.024,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:11:814, 339005414179877,    6.571,   13.000, 3800,   2.683,  21.662,   6.017,   1.398,  12.706,   3.529, 58,  0,   0.307,   2.014,   0.559,   0.034,   0.091,   0.025,  51.000,  51.000,  71.000,   0.000,   0.000,    6,   0.665
01:45:11:924, 339005610448447,    6.680,    7.000, 2300,   2.774,  21.964,   6.101,   1.455,  12.865,   3.573, 58,  0,   0.345,   2.052,   0.570,   0.010,   0.092,   0.026,  51.000,  51.000,  71.000,   0.000,   0.000,   36,   0.000
01:45:12:033, 339005806855005,    6.789,    9.000, 3700,   5.915,  22.610,   6.280,   4.647,  13.372,   3.714, 75,  0,   0.317,   2.086,   0.580,   0.029,   0.096,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    5,   0.607
01:45:12:143, 339006005423582,    6.900,    8.000, 2600,   9.443,  23.651,   6.570,   7.774,  14.229,   3.953, 59,  0,   0.293,   2.119,   0.588,   0.007,   0.096,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.000
01:45:12:251, 339006200050782,    7.008,    6.000,  800,   1.829,  23.849,   6.625,   0.444,  14.277,   3.966, 58,  0,   0.292,   2.150,   0.597,   0.005,   0.097,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:12:360, 339006395232778,    7.116,    9.000, 3800,   3.600,  24.240,   6.733,   2.344,  14.531,   4.037, 67,  0,   0.229,   2.175,   0.604,   0.006,   0.098,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:12:468, 339006590974966,    7.225,    3.000,  800,   2.386,  24.499,   6.805,   0.950,  14.635,   4.065, 58,  0,   0.305,   2.208,   0.613,   0.004,   0.098,   0.027,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:12:578, 339006789054859,    7.335,    5.000,  800,   1.524,  24.667,   6.852,   0.265,  14.664,   4.073, 58,  0,   0.306,   2.242,   0.623,   0.027,   0.101,   0.028,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.530
01:45:12:686, 339006984476469,    7.444,    4.000,  800,   2.475,  24.935,   6.927,   1.191,  14.793,   4.109, 57,  0,   0.313,   2.276,   0.632,   0.008,   0.102,   0.028,  51.000,  51.000,  71.000,   0.000,   0.000,   24,   0.000
01:45:12:801, 339007190888751,    7.558,   17.000, 2800,   2.329,  25.202,   7.001,   1.076,  14.917,   4.143, 59,  0,   0.301,   2.310,   0.642,   0.023,   0.104,   0.029,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.350
01:45:12:906, 339007379007276,    7.663,    3.000,  800,   2.235,  25.436,   7.066,   0.961,  15.017,   4.171, 57,  0,   0.317,   2.343,   0.651,   0.012,   0.106,   0.029,  51.000,  51.000,  71.000,   0.000,   0.000,   40,   3.236
01:45:13:015, 339007574375082,    7.771,    6.000, 3700,   2.609,  25.719,   7.144,   1.157,  15.142,   4.206, 66,  0,   0.300,   2.376,   0.660,   0.007,   0.107,   0.030,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:13:124, 339007770448461,    7.880,    9.000, 3700,  11.815,  27.006,   7.502,  10.063,  16.239,   4.511, 61,  0,   0.238,   2.402,   0.667,   0.006,   0.107,   0.030,  51.000,  51.000,  71.000,   0.000,   0.000,    2,   0.000
01:45:13:233, 339007967550859,    7.990,    4.000,  800,   2.477,  27.277,   7.577,   1.033,  16.352,   4.542, 58,  0,   0.298,   2.435,   0.676,   0.018,   0.109,   0.030,  51.000,  51.000,  71.000,   0.000,   0.000,    6,  85.235
01:45:13:341, 339008162487882,    8.098,    2.000,  800,   1.847,  27.478,   7.633,   0.600,  16.417,   4.560, 58,  0,   0.295,   2.467,   0.685,   0.011,   0.110,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.000
01:45:13:451, 339008359687536,    8.208,    5.000,  800,   1.508,  27.643,   7.679,   0.271,  16.446,   4.568, 57,  0,   0.295,   2.499,   0.694,   0.004,   0.111,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:13:560, 339008556246580,    8.317,    5.000,  800,   2.252,  27.889,   7.747,   1.009,  16.557,   4.599, 57,  0,   0.296,   2.531,   0.703,   0.008,   0.112,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:13:669, 339008751718741,    8.426,    9.000,  800,   1.704,  28.074,   7.798,   0.429,  16.603,   4.612, 57,  0,   0.333,   2.567,   0.713,   0.003,   0.112,   0.031,  51.000,  51.000,  71.000,   0.000,   0.000,    3,   0.000
01:45:13:784, 339008959298643,    8.541,   19.000, 3800,   3.634,  28.493,   7.915,   2.320,  16.871,   4.686, 64,  0,   0.366,   2.609,   0.725,   0.025,   0.115,   0.032,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   9.120
01:45:13:890, 339009150025847,    8.647,    8.000,  900,   4.862,  29.008,   8.058,   3.239,  17.214,   4.782, 58,  0,   0.432,   2.655,   0.738,   0.024,   0.117,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,   13,   1.222
01:45:13:997, 339009342558016,    8.754,    7.000,  800,   1.716,  29.191,   8.109,   0.426,  17.260,   4.794, 57,  0,   0.346,   2.692,   0.748,   0.015,   0.119,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,    4,   0.209
01:45:14:044, 339009427705184,    8.801,   16.000, 3700,  13.818,  29.845,   8.290,  11.905,  17.823,   4.951, 65,  0,   0.432,   2.713,   0.754,   0.025,   0.120,   0.033,  51.000,  51.000,  71.000,   0.000,   0.000,    9,   0.144

Total Elapsed Time (sec) = 8.801069
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 29.845093
Cumulative Processor Energy_0 (mWh) = 8.290304
Average Processor Power_0 (Watt) = 3.391076

Cumulative IA Energy_0 (Joules) = 17.822815
Cumulative IA Energy_0 (mWh) = 4.950782
Average IA Power_0 (Watt) = 2.025074

Cumulative DRAM Energy_0 (Joules) = 2.712708
Cumulative DRAM Energy_0 (mWh) = 0.753530
Average DRAM Power_0 (Watt) = 0.308225

Cumulative GT Energy_0 (Joules) = 0.120056
Cumulative GT Energy_0 (mWh) = 0.033349
Average GT Power_0 (Watt) = 0.013641
